LITERAL GLOBAL ALPHABET
lan=ar; r=3
testfile 0,  0.6832,0.7025,0.67905,0.68825
testfile 1,  0.63405,0.6849,0.62345,0.647466666666667
testfile 2,  0.66675,0.7167,0.6541,0.679183333333333
mean, 0.671633333333333 

lan=pl; r=3
testfile 0,  0.8283,0.86495,0.80195,0.831733333333333
testfile 1,  0.8325,0.8857,0.84065,0.85295
testfile 2,  0.82225,0.8899,0.8452,0.85245
mean, 0.845711111111111 

lan=pl; r=4
testfile 0,  0.7786,0.84715,0.8129,0.812883333333333
testfile 1,  0.76025,0.81905,0.79305,0.790783333333333
testfile 2,  0.77115,0.87025,0.7971,0.812833333333333
mean, 0.8055 

lan=pl; r=5
testfile 0,  0.68635,0.7356,0.72105,0.714333333333333
testfile 1,  0.6548,0.7107,0.68315,0.682883333333333
testfile 2,  0.68455,0.7379,0.69935,0.707266666666667
mean, 0.701494444444445 

lan=ru; r=3
testfile 0,  0.979,0.986,0.9841,0.983033333333333
testfile 1,  0.9846,0.99175,0.983,0.98645
testfile 2,  0.984,0.99355,0.9784,0.985316666666667
mean, 0.984933333333333 

lan=ru; r=4
testfile 0,  0.865,0.9266,0.89,0.893866666666667
testfile 1,  0.88,0.89665,0.875,0.883883333333333
testfile 2,  0.87,0.9433,0.885,0.899433333333333
mean, 0.892394444444444 

lan=ru; r=5
testfile 0,  0.715,0.75,0.745,0.736666666666667
testfile 1,  0.7,0.7314,0.705,0.712133333333333
testfile 2,  0.72,0.75,0.71,0.726666666666667
mean, 0.725155555555556 

lan=sw; r=3
testfile 0,  0.792,0.8264,0.74825,0.788883333333333
testfile 1,  0.8,0.8611,0.80215,0.821083333333333
testfile 2,  0.76715,0.83015,0.77975,0.79235
mean, 0.800772222222222 

lan=sw; r=4
testfile 0,  0.76985,0.8207,0.78135,0.790633333333333
testfile 1,  0.79485,0.807,0.78775,0.796533333333333
testfile 2,  0.7444,0.81315,0.7539,0.770483333333333
mean, 0.785883333333333 

lan=sw; r=5
testfile 0,  0.6967,0.73815,0.7279,0.720916666666667
testfile 1,  0.6918,0.735,0.6896,0.705466666666667
testfile 2,  0.702,0.72565,0.67555,0.701066666666667
mean, 0.70915 



---------------------------------------------
LITERAL SPECIFIC ALPHABET
---------------------------------------------

lan=ar; r=3
testfile 0,  0.9492,0.99455,0.9784,0.97405
testfile 1,  0.9614,0.99955,0.9788,0.979916666666667
testfile 2,  0.9516,0.99995,0.9756,0.975716666666667
mean, 0.976561111111111 

lan=ar; r=4
testfile 0,  0.84705,0.93,0.8866,0.887883333333333
testfile 1,  0.8628,0.905,0.87085,0.87955
testfile 2,  0.8508,0.945,0.8829,0.8929
mean, 0.886777777777778 

lan=ar; r=5
testfile 0,  0.71155,0.75,0.74155,0.734366666666667
testfile 1,  0.6959,0.735,0.705,0.711966666666667
testfile 2,  0.7128,0.75,0.71,0.724266666666667
mean, 0.723533333333333 

lan=de; r=3
testfile 0,  0.74765,0.8083,0.75795,0.7713
testfile 1,  0.71405,0.82665,0.72555,0.755416666666667
testfile 2,  0.74885,0.81355,0.7184,0.760266666666667
mean, 0.762327777777778 

lan=de; r=4
testfile 0,  0.73855,0.82805,0.8,0.788866666666667
testfile 1,  0.72605,0.7847,0.7526,0.75445
testfile 2,  0.7387,0.83415,0.7953,0.789383333333333
mean, 0.777566666666667 

lan=de; r=5
testfile 0,  0.6725,0.7432,0.72445,0.713383333333333
testfile 1,  0.6466,0.717,0.6873,0.683633333333333
testfile 2,  0.67235,0.73175,0.68955,0.697883333333333
mean, 0.6983 

lan=el; r=3
testfile 0,  0.9557,0.99205,0.985,0.977583333333333
testfile 1,  0.952,0.99505,0.9846,0.977216666666667
testfile 2,  0.95275,0.99865,0.9796,0.977
mean, 0.977266666666667 

lan=el; r=4
testfile 0,  0.84855,0.92635,0.89,0.8883
testfile 1,  0.8631,0.9008,0.875,0.879633333333333
testfile 2,  0.85375,0.945,0.885,0.894583333333333
mean, 0.887505555555556 

lan=el; r=5
testfile 0,  0.71155,0.75,0.745,0.735516666666667
testfile 1,  0.69445,0.735,0.705,0.711483333333333
testfile 2,  0.72,0.75,0.71,0.726666666666667
mean, 0.724555555555556 

lan=en; r=3
testfile 0,  0.74165,0.7791,0.64475,0.721833333333333
testfile 1,  0.72505,0.79145,0.6379,0.718133333333333
testfile 2,  0.69785,0.72445,0.6232,0.681833333333333
mean, 0.707266666666667 

lan=en; r=4
testfile 0,  0.7527,0.83585,0.7405,0.77635
testfile 1,  0.7291,0.77725,0.66945,0.725266666666667
testfile 2,  0.69875,0.7644,0.6657,0.709616666666667
mean, 0.737077777777778 

lan=en; r=5
testfile 0,  0.673,0.7192,0.7019,0.698033333333333
testfile 1,  0.65755,0.7206,0.65275,0.676966666666667
testfile 2,  0.66525,0.6866,0.65645,0.669433333333333
mean, 0.681477777777778 

lan=eo; r=3
testfile 0,  0.5,0.5,0.5,0.5
testfile 1,  0.5,0.5,0.5,0.5
testfile 2,  0.5,0.5,0.5,0.5
mean, 0.5 

lan=eo; r=4
testfile 0,  0.5,0.5,0.5,0.5
testfile 1,  0.5,0.5,0.5,0.5
testfile 2,  0.5,0.5,0.5,0.5
mean, 0.5 

lan=eo; r=5
testfile 0,  0.5,0.5,0.5,0.5
testfile 1,  0.5,0.5,0.5,0.5
testfile 2,  0.5,0.5,0.5,0.5
mean, 0.5 

lan=fr; r=3
testfile 0,  0.7211,0.7571,0.7107,0.729633333333333
testfile 1,  0.6898,0.74105,0.7084,0.713083333333333
testfile 2,  0.71735,0.7548,0.7071,0.726416666666667
mean, 0.723044444444444 

lan=fr; r=4
testfile 0,  0.68615,0.7507,0.741,0.72595
testfile 1,  0.6877,0.67645,0.6664,0.67685
testfile 2,  0.68,0.7452,0.693,0.706066666666667
mean, 0.702955555555556 

lan=fr; r=5
testfile 0,  0.65905,0.66545,0.68155,0.668683333333333
testfile 1,  0.6374,0.60925,0.63095,0.625866666666667
testfile 2,  0.671,0.6478,0.6426,0.6538
mean, 0.64945 

lan=hi; r=3
testfile 0,  0.98,0.9943,0.97345,0.982583333333333
testfile 1,  0.985,0.99865,0.96945,0.984366666666667
testfile 2,  0.985,0.99905,0.96715,0.983733333333333
mean, 0.983561111111111 

lan=hi; r=4
testfile 0,  0.865,0.9283,0.8865,0.893266666666667
testfile 1,  0.88,0.9029,0.8656,0.882833333333333
testfile 2,  0.87,0.945,0.8787,0.8979
mean, 0.891333333333333 

lan=hi; r=5
testfile 0,  0.715,0.75,0.745,0.736666666666667
testfile 1,  0.7,0.735,0.705,0.713333333333333
testfile 2,  0.72,0.75,0.71,0.726666666666667
mean, 0.725555555555556 

lan=la; r=3
testfile 0,  0.7206,0.76375,0.7001,0.72815
testfile 1,  0.6884,0.76165,0.69255,0.7142
testfile 2,  0.67875,0.7673,0.6853,0.71045
mean, 0.7176 

lan=la; r=4
testfile 0,  0.7292,0.78105,0.7376,0.749283333333333
testfile 1,  0.6762,0.70465,0.64465,0.675166666666667
testfile 2,  0.66,0.7873,0.67405,0.707116666666667
mean, 0.710522222222222 

lan=la; r=5
testfile 0,  0.6832,0.7025,0.67905,0.68825
testfile 1,  0.63405,0.6849,0.62345,0.647466666666667
testfile 2,  0.66675,0.7167,0.6541,0.679183333333333
mean, 0.671633333333333 

lan=pl; r=3
testfile 0,  0.8283,0.86495,0.80195,0.831733333333333
testfile 1,  0.8325,0.8857,0.84065,0.85295
testfile 2,  0.82225,0.8899,0.8452,0.85245
mean, 0.845711111111111 

lan=pl; r=4
testfile 0,  0.7786,0.84715,0.8129,0.812883333333333
testfile 1,  0.76025,0.81905,0.79305,0.790783333333333
testfile 2,  0.77115,0.87025,0.7971,0.812833333333333
mean, 0.8055 

lan=pl; r=5
testfile 0,  0.68635,0.7356,0.72105,0.714333333333333
testfile 1,  0.6548,0.7107,0.68315,0.682883333333333
testfile 2,  0.68455,0.7379,0.69935,0.707266666666667
mean, 0.701494444444445 

lan=ru; r=3
testfile 0,  0.979,0.986,0.9841,0.983033333333333
testfile 1,  0.9846,0.99175,0.983,0.98645
testfile 2,  0.984,0.99355,0.9784,0.985316666666667
mean, 0.984933333333333 

lan=ru; r=4
testfile 0,  0.865,0.9266,0.89,0.893866666666667
testfile 1,  0.88,0.89665,0.875,0.883883333333333
testfile 2,  0.87,0.9433,0.885,0.899433333333333
mean, 0.892394444444444 

lan=ru; r=5
testfile 0,  0.715,0.75,0.745,0.736666666666667
testfile 1,  0.7,0.7314,0.705,0.712133333333333
testfile 2,  0.72,0.75,0.71,0.726666666666667
mean, 0.725155555555556 

lan=sw; r=3
testfile 0,  0.792,0.8264,0.74825,0.788883333333333
testfile 1,  0.8,0.8611,0.80215,0.821083333333333
testfile 2,  0.76715,0.83015,0.77975,0.79235
mean, 0.800772222222222 

lan=sw; r=4
testfile 0,  0.76985,0.8207,0.78135,0.790633333333333
testfile 1,  0.79485,0.807,0.78775,0.796533333333333
testfile 2,  0.7444,0.81315,0.7539,0.770483333333333
mean, 0.785883333333333 

lan=sw; r=5
testfile 0,  0.6967,0.73815,0.7279,0.720916666666667
testfile 1,  0.6918,0.735,0.6896,0.705466666666667
testfile 2,  0.702,0.72565,0.67555,0.701066666666667
mean, 0.70915 



---------------------------------------------
TRANSLITERAL GLOBAL ALPHABET
---------------------------------------------

lan=ar; r=3
testfile 0,  0.91305,0.9496,0.930454545454545,0.931034848484849
testfile 1,  0.9298,0.9683,0.938181818181818,0.945427272727273
testfile 2,  0.9235,0.97005,0.951363636363636,0.948304545454545
mean, 0.941588888888889 

lan=ar; r=4
testfile 0,  0.84395,0.888,0.874090909090909,0.868680303030303
testfile 1,  0.84715,0.8736,0.853636363636364,0.858128787878788
testfile 2,  0.8375,0.919,0.865909090909091,0.874136363636364
mean, 0.866981818181818 

lan=ar; r=5
testfile 0,  0.71155,0.7398,0.745,0.732116666666667
testfile 1,  0.6918,0.7314,0.705,0.7094
testfile 2,  0.72,0.74635,0.71,0.72545
mean, 0.722322222222222 

lan=el; r=3
testfile 0,  0.8111,0.84605,0.77605,0.811066666666667
testfile 1,  0.8078,0.87125,0.8162,0.83175
testfile 2,  0.82565,0.85295,0.8349,0.837833333333333
mean, 0.826883333333333 

lan=el; r=4
testfile 0,  0.73765,0.8474,0.78145,0.788833333333333
testfile 1,  0.7464,0.8159,0.7723,0.7782
testfile 2,  0.74745,0.8301,0.7782,0.78525
mean, 0.784094444444444 

lan=el; r=5
testfile 0,  0.6741,0.73815,0.71575,0.709333333333333
testfile 1,  0.65935,0.7278,0.68845,0.691866666666667
testfile 2,  0.6991,0.71405,0.6958,0.702983333333333
mean, 0.701394444444444 

lan=hi; r=3
testfile 0,  0.7624,0.84115,0.802,0.80185
testfile 1,  0.74435,0.83545,0.81695,0.798916666666667
testfile 2,  0.74785,0.82845,0.82165,0.799316666666667
mean, 0.800027777777778 

lan=hi; r=4
testfile 0,  0.727,0.82335,0.81855,0.789633333333333
testfile 1,  0.7449,0.7923,0.7807,0.772633333333333
testfile 2,  0.74675,0.84065,0.77925,0.788883333333333
mean, 0.783716666666667 

lan=hi; r=5
testfile 0,  0.67495,0.733,0.7399,0.71595
testfile 1,  0.6836,0.7134,0.6973,0.6981
testfile 2,  0.69335,0.71715,0.70645,0.70565
mean, 0.706566666666667 

lan=ru; r=3
testfile 0,  0.79895,0.79805,0.8138,0.8036
testfile 1,  0.797,0.8374,0.81685,0.817083333333333
testfile 2,  0.79175,0.8458,0.83055,0.8227
mean, 0.814461111111111 

lan=ru; r=4
testfile 0,  0.77135,0.83165,0.8131,0.805366666666667
testfile 1,  0.785,0.79715,0.7605,0.780883333333333
testfile 2,  0.7515,0.8624,0.7896,0.801166666666667
mean, 0.795805555555556 

lan=ru; r=5
testfile 0,  0.6898,0.7193,0.72,0.7097
testfile 1,  0.6643,0.71525,0.67075,0.683433333333333
testfile 2,  0.6959,0.73375,0.70645,0.712033333333333
mean, 0.701722222222222 



---------------------------------------------
TRANSLITERAL SPECIFIC ALPHABET
---------------------------------------------

lan=ar; r=3
testfile 0,  0.91305,0.9496,0.930454545454545,0.931034848484849
testfile 1,  0.9298,0.9683,0.938181818181818,0.945427272727273
testfile 2,  0.9235,0.97005,0.951363636363636,0.948304545454545
mean, 0.941588888888889 

lan=ar; r=4
testfile 0,  0.84395,0.888,0.874090909090909,0.868680303030303
testfile 1,  0.84715,0.8736,0.853636363636364,0.858128787878788
testfile 2,  0.8375,0.919,0.865909090909091,0.874136363636364
mean, 0.866981818181818 

lan=ar; r=5
testfile 0,  0.71155,0.7398,0.745,0.732116666666667
testfile 1,  0.6918,0.7314,0.705,0.7094
testfile 2,  0.72,0.74635,0.71,0.72545
mean, 0.722322222222222 

lan=el; r=3
testfile 0,  0.8111,0.84605,0.77605,0.811066666666667
testfile 1,  0.8078,0.87125,0.8162,0.83175
testfile 2,  0.82565,0.85295,0.8349,0.837833333333333
mean, 0.826883333333333 

lan=el; r=4
testfile 0,  0.73765,0.8474,0.78145,0.788833333333333
testfile 1,  0.7464,0.8159,0.7723,0.7782
testfile 2,  0.74745,0.8301,0.7782,0.78525
mean, 0.784094444444444 

lan=el; r=5
testfile 0,  0.6741,0.73815,0.71575,0.709333333333333
testfile 1,  0.65935,0.7278,0.68845,0.691866666666667
testfile 2,  0.6991,0.71405,0.6958,0.702983333333333
mean, 0.701394444444444 

lan=hi; r=3
testfile 0,  0.7624,0.84115,0.802,0.80185
testfile 1,  0.74435,0.83545,0.81695,0.798916666666667
testfile 2,  0.74785,0.82845,0.82165,0.799316666666667
mean, 0.800027777777778 

lan=hi; r=4
testfile 0,  0.727,0.82335,0.81855,0.789633333333333
testfile 1,  0.7449,0.7923,0.7807,0.772633333333333
testfile 2,  0.74675,0.84065,0.77925,0.788883333333333
mean, 0.783716666666667 

lan=hi; r=5
testfile 0,  0.67495,0.733,0.7399,0.71595
testfile 1,  0.6836,0.7134,0.6973,0.6981
testfile 2,  0.69335,0.71715,0.70645,0.70565
mean, 0.706566666666667 

lan=ru; r=3
testfile 0,  0.79895,0.79805,0.8138,0.8036
testfile 1,  0.797,0.8374,0.81685,0.817083333333333
testfile 2,  0.79175,0.8458,0.83055,0.8227
mean, 0.814461111111111 

lan=ru; r=4
testfile 0,  0.77135,0.83165,0.8131,0.805366666666667
testfile 1,  0.785,0.79715,0.7605,0.780883333333333
testfile 2,  0.7515,0.8624,0.7896,0.801166666666667
mean, 0.795805555555556 

lan=ru; r=5
testfile 0,  0.6898,0.7193,0.72,0.7097
testfile 1,  0.6643,0.71525,0.67075,0.683433333333333
testfile 2,  0.6959,0.73375,0.70645,0.712033333333333
mean, 0.701722222222222 



---------------------------------------------
PHONETIC GLOBAL ALPHABET
---------------------------------------------

lan=ar; r=3
testfile 0,  0.95765,0.962173913043478,0.959911956521739
testfile 1,  0.94305,0.971159420289855,0.957104710144928
mean, 0.958508333333333 

lan=ar; r=4
testfile 0,  0.903,0.92,0.9115
testfile 1,  0.9088,0.893985507246377,0.901392753623188
mean, 0.906446376811594 

lan=ar; r=5
testfile 0,  0.835,0.8,0.8175
testfile 1,  0.7873,0.78,0.78365
mean, 0.800575 

lan=de; r=3
testfile 0,  0.99065,0.9714,0.981025
testfile 1,  0.98295,0.9876,0.985275
mean, 0.98315 

lan=de; r=4
testfile 0,  0.91,0.92,0.915
testfile 1,  0.92,0.9019,0.91095
mean, 0.912975 

lan=de; r=5
testfile 0,  0.835,0.8,0.8175
testfile 1,  0.79,0.78,0.785
mean, 0.80125 

lan=el; r=3
testfile 0,  0.9635,0.95605,0.959775
testfile 1,  0.9576,0.9761,0.96685
mean, 0.9633125 

lan=el; r=4
testfile 0,  0.89085,0.9107,0.900775
testfile 1,  0.90255,0.8957,0.899125
mean, 0.89995 

lan=el; r=5
testfile 0,  0.8326,0.8,0.8163
testfile 1,  0.79,0.78,0.785
mean, 0.80065 

lan=en; r=3
testfile 0,  0.9409,0.9389,0.9399
testfile 1,  0.9365,0.9498,0.94315
mean, 0.941525 

lan=en; r=4
testfile 0,  0.8773,0.90295,0.890125
testfile 1,  0.88015,0.88485,0.8825
mean, 0.8863125 

lan=en; r=5
testfile 0,  0.835,0.8,0.8175
testfile 1,  0.7819,0.78,0.78095
mean, 0.799225 

lan=eo; r=3
testfile 0,  0.5,0.5,0.5
testfile 1,  0.5,0.5,0.5
mean, 0.5 

lan=eo; r=4
testfile 0,  0.5,0.5,0.5
testfile 1,  0.5,0.5,0.5
mean, 0.5 

lan=eo; r=5
testfile 0,  0.5,0.5,0.5
testfile 1,  0.5,0.5,0.5
mean, 0.5 

lan=fr; r=3
testfile 0,  0.92695,0.89359375,0.910271875
testfile 1,  0.8964,0.8934375,0.89491875
mean, 0.9025953125 

lan=fr; r=4
testfile 0,  0.87775,0.8775,0.877625
testfile 1,  0.87925,0.873984375,0.8766171875
mean, 0.87712109375 

lan=fr; r=5
testfile 0,  0.8326,0.795546875,0.8140734375
testfile 1,  0.7846,0.775390625,0.7799953125
mean, 0.797034375 

lan=hi; r=3
testfile 0,  0.9908,0.9729,0.98185
testfile 1,  0.9825,0.9892,0.98585
mean, 0.98385 

lan=hi; r=4
testfile 0,  0.9086,0.9169,0.91275
testfile 1,  0.91835,0.9019,0.910125
mean, 0.9114375 

lan=hi; r=5
testfile 0,  0.835,0.8,0.8175
testfile 1,  0.79,0.78,0.785
mean, 0.80125 

lan=la; r=3
testfile 0,  0.9718,0.929705882352941,0.950752941176471
testfile 1,  0.95865,0.95,0.954325
mean, 0.952538970588235 

lan=la; r=4
testfile 0,  0.9011,0.870735294117647,0.885917647058824
testfile 1,  0.9134,0.878529411764706,0.895964705882353
mean, 0.890941176470588 

lan=la; r=5
testfile 0,  0.8302,0.8,0.8151
testfile 1,  0.79,0.76264705882353,0.776323529411765
mean, 0.795711764705882 

lan=pl; r=3
testfile 0,  0.94825,0.92365,0.93595
testfile 1,  0.94595,0.9366,0.941275
mean, 0.9386125 

lan=pl; r=4
testfile 0,  0.89085,0.8926,0.891725
testfile 1,  0.8956,0.87925,0.887425
mean, 0.889575 

lan=pl; r=5
testfile 0,  0.8326,0.79715,0.814875
testfile 1,  0.79,0.77435,0.782175
mean, 0.798525 

lan=ru; r=3
testfile 0,  0.89355,0.910202702702703,0.901876351351351
testfile 1,  0.87915,0.92472972972973,0.901939864864865
mean, 0.901908108108108 

lan=ru; r=4
testfile 0,  0.86695,0.883108108108108,0.875029054054054
testfile 1,  0.8647,0.863648648648649,0.864174324324324
mean, 0.869601689189189 

lan=ru; r=5
testfile 0,  0.82055,0.788445945945946,0.804497972972973
testfile 1,  0.7873,0.766216216216216,0.776758108108108
mean, 0.790628040540541 

lan=sw; r=3
testfile 0,  0.9232,0.919426229508197,0.921313114754098
testfile 1,  0.9082,0.944918032786885,0.926559016393443
mean, 0.92393606557377 

lan=sw; r=4
testfile 0,  0.88595,0.903196721311475,0.894573360655738
testfile 1,  0.9002,0.892540983606557,0.896370491803279
mean, 0.895471926229508 

lan=sw; r=5
testfile 0,  0.827,0.785409836065574,0.806204918032787
testfile 1,  0.79,0.77516393442623,0.782581967213115
mean, 0.794393442622951 

lan=zh; r=3
testfile 0,  0.9754,0.95435,0.964875
testfile 1,  0.9731,0.9756,0.97435
mean, 0.9696125 

lan=zh; r=4
testfile 0,  0.90345,0.8988,0.901125
testfile 1,  0.9167,0.88235,0.899525
mean, 0.900325 

lan=zh; r=5
testfile 0,  0.835,0.79145,0.813225
testfile 1,  0.79,0.7651,0.77755
mean, 0.7953875 



---------------------------------------------
PHONETIC SPECIFIC ALPHABET
---------------------------------------------

lan=ar; r=3
testfile 0,  0.25,0.962173913043478,0.606086956521739
testfile 1,  0.94305,0.2,0.571525
mean, 0.58880597826087 

lan=ar; r=4
testfile 0,  0.11,0.92,0.515
testfile 1,  0.9088,0.08,0.4944
mean, 0.5047 

lan=ar; r=5
testfile 0,  0.06,0.8,0.43
testfile 1,  0.7873,0.02,0.40365
mean, 0.416825 

lan=de; r=3
testfile 0,  0.25,0.9714,0.6107
testfile 1,  0.98295,0.2,0.591475
mean, 0.6010875 

lan=de; r=4
testfile 0,  0.11,0.92,0.515
testfile 1,  0.92,0.08,0.5
mean, 0.5075 

lan=de; r=5
testfile 0,  0.06,0.8,0.43
testfile 1,  0.79,0.02,0.405
mean, 0.4175 

lan=el; r=3
testfile 0,  0.25,0.95605,0.603025
testfile 1,  0.9576,0.2,0.5788
mean, 0.5909125 

lan=el; r=4
testfile 0,  0.11,0.9107,0.51035
testfile 1,  0.90255,0.08,0.491275
mean, 0.5008125 

lan=el; r=5
testfile 0,  0.06,0.8,0.43
testfile 1,  0.79,0.02,0.405
mean, 0.4175 

lan=en; r=3
testfile 0,  0.9832,0.9389,0.96105
testfile 1,  0.9365,0.9848,0.96065
mean, 0.96085 

lan=en; r=4
testfile 0,  0.9724,0.90295,0.937675
testfile 1,  0.88015,0.983,0.931575
mean, 0.934625 

lan=en; r=5
testfile 0,  1,0.8,0.9
testfile 1,  0.7819,1,0.89095
mean, 0.895475 

lan=eo; r=3
testfile 0,  0.5,0.5,0.5
testfile 1,  0.5,0.5,0.5
mean, 0.5 

lan=eo; r=4
testfile 0,  0.5,0.5,0.5
testfile 1,  0.5,0.5,0.5
mean, 0.5 

lan=eo; r=5
testfile 0,  0.5,0.5,0.5
testfile 1,  0.5,0.5,0.5
mean, 0.5 

lan=fr; r=3
testfile 0,  0.966,0.89359375,0.929796875
testfile 1,  0.8964,0.9396875,0.91804375
mean, 0.9239203125 

lan=fr; r=4
testfile 0,  0.9699,0.8775,0.9237
testfile 1,  0.87925,0.96796875,0.923609375
mean, 0.9236546875 

lan=fr; r=5
testfile 0,  0.9967,0.795546875,0.8961234375
testfile 1,  0.7846,0.993125,0.8888625
mean, 0.89249296875 

lan=hi; r=3
testfile 0,  1,0.9729,0.98645
testfile 1,  0.9825,1,0.99125
mean, 0.98885 

lan=hi; r=4
testfile 0,  1,0.9169,0.95845
testfile 1,  0.91835,1,0.959175
mean, 0.9588125 

lan=hi; r=5
testfile 0,  1,0.8,0.9
testfile 1,  0.79,1,0.895
mean, 0.8975 

lan=la; r=3
testfile 0,  0.25,0.929705882352941,0.589852941176471
testfile 1,  0.95865,0.2,0.579325
mean, 0.584588970588235 

lan=la; r=4
testfile 0,  0.11,0.870735294117647,0.490367647058824
testfile 1,  0.9134,0.08,0.4967
mean, 0.493533823529412 

lan=la; r=5
testfile 0,  0.06,0.8,0.43
testfile 1,  0.79,0.02,0.405
mean, 0.4175 

lan=pl; r=3
testfile 0,  0.9887,0.92365,0.956175
testfile 1,  0.94595,0.9832,0.964575
mean, 0.960375 

